0,88101,amplitude,frequency (Hz)
1,-0.1817423498292903,0.1817423498292903,0.25028092757176423
2,-0.3376496601583729,0.3376496601583729,0.5005618551435285
3,-1.0263949717918714,1.0263949717918714,0.7508427827152927
4,-1.0356298153920764,1.0356298153920764,1.001123710287057
5,0.214828316071203,0.214828316071203,1.251404637858821
6,1.28162480438449,1.28162480438449,1.5016855654305854
7,1.462716235915089,1.462716235915089,1.7519664930023495
8,-2.1962919797600655,2.1962919797600655,2.002247420574114
9,-0.22546210657189644,0.22546210657189644,2.252528348145878
10,-1.1587299175576902,1.1587299175576902,2.502809275717642
11,0.44697898582197465,0.44697898582197465,2.7530902032894065
12,-1.7039087648545772,1.7039087648545772,3.003371130861171
13,-7.347648220789537,7.347648220789537,3.253652058432935
14,-9.542749801139466,9.542749801139466,3.503932986004699
15,-7.6626613387317954,7.6626613387317954,3.7542139135764634
16,0.15975006322000987,0.15975006322000987,4.004494841148228
17,-4.1910189261636015,4.1910189261636015,4.254775768719992
18,1.143366813311505,1.143366813311505,4.505056696291756
19,-1.4183226258740165,1.4183226258740165,4.75533762386352
20,-1.9154974284181518,1.9154974284181518,5.005618551435284
21,-0.3845815057085753,0.3845815057085753,5.255899479007049
22,1.260768910738827,1.260768910738827,5.506180406578813
23,-2.5062671770195455,2.5062671770195455,5.756461334150577
24,1.3509725036537563,1.3509725036537563,6.006742261722342
25,-1.0910191633586794,1.0910191633586794,6.257023189294106
26,-0.47885187439069177,0.47885187439069177,6.50730411686587
27,-1.2677158524488554,1.2677158524488554,6.757585044437634
28,-1.5637880828102058,1.5637880828102058,7.007865972009398
29,1.2798601032998445,1.2798601032998445,7.258146899581162
30,0.023624878200926923,0.023624878200926923,7.508427827152927
31,1.1755112556488743,1.1755112556488743,7.758708754724691
32,1.174549941053564,1.174549941053564,8.008989682296455
33,0.7832274520564283,0.7832274520564283,8.259270609868219
34,0.05257066741800578,0.05257066741800578,8.509551537439984
35,1.1421984168210106,1.1421984168210106,8.759832465011748
36,-1.9387177308758246,1.9387177308758246,9.010113392583513
37,0.9382108152787522,0.9382108152787522,9.260394320155276
38,-1.3092620211887729,1.3092620211887729,9.51067524772704
39,-1.3885638065618033,1.3885638065618033,9.760956175298805
40,-0.9294544515211465,0.9294544515211465,10.011237102870568
41,-0.7998000569434189,0.7998000569434189,10.261518030442334
42,-4.459866456320085,4.459866456320085,10.511798958014097
43,-2.9051835685105116,2.9051835685105116,10.762079885585862
44,-3.7178152820840777,3.7178152820840777,11.012360813157626
45,-1.8306697949601092,1.8306697949601092,11.26264174072939
46,-3.637100646824759,3.637100646824759,11.512922668301155
47,-3.2049266750047374,3.2049266750047374,11.763203595872918
48,-2.2777892537623785,2.2777892537623785,12.013484523444683
49,-4.516543750119482,4.516543750119482,12.263765451016447
50,-5.4111587694349845,5.4111587694349845,12.514046378588212
51,-5.066340075118791,5.066340075118791,12.764327306159975
52,-1.1801522355186123,1.1801522355186123,13.01460823373174
53,6.552274129228241,6.552274129228241,13.264889161303504
54,7.656176676721637,7.656176676721637,13.515170088875267
55,5.323615616389509,5.323615616389509,13.765451016447033
56,3.120640130058595,3.120640130058595,14.015731944018796
57,3.1766145881580856,3.1766145881580856,14.266012871590561
58,3.1908151679660723,3.1908151679660723,14.516293799162325
59,1.0137387066986876,1.0137387066986876,14.76657472673409
60,1.947094267722731,1.947094267722731,15.016855654305854
61,1.981965150703063,1.981965150703063,15.267136581877617
62,1.8410020359017794,1.8410020359017794,15.517417509449382
63,1.0680333296284676,1.0680333296284676,15.767698437021146
64,0.46274551378885714,0.46274551378885714,16.01797936459291
65,2.3824553811009874,2.3824553811009874,16.268260292164676
66,-0.29255909145602044,0.29255909145602044,16.518541219736438
67,0.4028067335129249,0.4028067335129249,16.768822147308203
68,0.38777900915704516,0.38777900915704516,17.01910307487997
69,-0.09189395652005163,0.09189395652005163,17.26938400245173
70,1.3374072963157642,1.3374072963157642,17.519664930023495
71,0.4878949167962928,0.4878949167962928,17.76994585759526
72,1.099296734043582,1.099296734043582,18.020226785167026
73,-1.7740630765759302,1.7740630765759302,18.270507712738787
74,-0.5535242581451247,0.5535242581451247,18.520788640310553
75,2.3993594914139535,2.3993594914139535,18.771069567882318
76,-4.684321944941111,4.684321944941111,19.02135049545408
77,-2.225683602023088,2.225683602023088,19.271631423025845
78,1.4422755273050405,1.4422755273050405,19.52191235059761
79,-1.523809343471962,1.523809343471962,19.772193278169375
80,0.31927289384005153,0.31927289384005153,20.022474205741137
81,1.1230064446453263,1.1230064446453263,20.272755133312902
82,-2.85246622211045,2.85246622211045,20.523036060884667
83,-1.9154350647081304,1.9154350647081304,20.77331698845643
84,-5.610056787879005,5.610056787879005,21.023597916028194
85,-3.9420815364115445,3.9420815364115445,21.27387884359996
86,-6.031239696438173,6.031239696438173,21.524159771171725
87,-6.11515518673392,6.11515518673392,21.774440698743486
88,-7.797745706698506,7.797745706698506,22.02472162631525
89,-9.480559733457376,9.480559733457376,22.275002553887017
90,-10.381354283282283,10.381354283282283,22.52528348145878
91,-7.030598592083708,7.030598592083708,22.775564409030544
92,-2.7533878381964607,2.7533878381964607,23.02584533660231
93,0.6758535431666992,0.6758535431666992,23.276126264174074
94,4.415661815640902,4.415661815640902,23.526407191745836
95,4.230875850169422,4.230875850169422,23.7766881193176
96,6.331525967412325,6.331525967412325,24.026969046889366
97,6.973275207018501,6.973275207018501,24.277249974461128
98,5.856118140466025,5.856118140466025,24.527530902032893
99,5.936945027369882,5.936945027369882,24.77781182960466
100,4.396726217825406,4.396726217825406,25.028092757176424
101,2.718600488553851,2.718600488553851,25.278373684748185
102,0.7445743597280864,0.7445743597280864,25.52865461231995
103,0.16869081781311734,0.16869081781311734,25.778935539891716
104,0.030107803761409396,0.030107803761409396,26.02921646746348
105,0.9305113232864706,0.9305113232864706,26.279497395035243
106,0.7634749102264987,0.7634749102264987,26.529778322607008
107,1.1407611156326745,1.1407611156326745,26.780059250178773
108,0.13974308902820173,0.13974308902820173,27.030340177750535
109,3.055765045736223,3.055765045736223,27.2806211053223
110,1.421556049655083,1.421556049655083,27.530902032894065
111,2.8455059473472715,2.8455059473472715,27.78118296046583
112,0.9326236283853666,0.9326236283853666,28.031463888037592
113,-0.5524915583344062,0.5524915583344062,28.281744815609358
114,0.7986970671576966,0.7986970671576966,28.532025743181123
115,2.4914016419444573,2.4914016419444573,28.782306670752885
116,3.339862122513484,3.339862122513484,29.03258759832465
117,1.0144876556128906,1.0144876556128906,29.282868525896415
118,0.30241293854955054,0.30241293854955054,29.53314945346818
119,2.526584072066263,2.526584072066263,29.783430381039942
120,0.8297033558322172,0.8297033558322172,30.033711308611707
121,-0.07560389283400866,0.07560389283400866,30.283992236183472
122,2.815420708440939,2.815420708440939,30.534273163755234
123,-0.72159494697172,0.72159494697172,30.784554091327
124,0.751531565459072,0.751531565459072,31.034835018898765
125,1.8481016971911264,1.8481016971911264,31.28511594647053
126,2.4042965573374118,2.4042965573374118,31.53539687404229
127,2.283145500151521,2.283145500151521,31.785677801614057
128,0.7634744442487928,0.7634744442487928,32.03595872918582
129,-0.954719782537047,0.954719782537047,32.28623965675759
130,3.7832445014089835,3.7832445014089835,32.53652058432935
131,4.553813241831018,4.553813241831018,32.78680151190111
132,-0.17039490802446308,0.17039490802446308,33.037082439472876
133,-0.27901134365083624,0.27901134365083624,33.28736336704464
134,0.4672227468485113,0.4672227468485113,33.537644294616406
135,1.8343149722613938,1.8343149722613938,33.78792522218817
136,-0.2485644151815484,0.2485644151815484,34.03820614975994
137,1.0262438869656783,1.0262438869656783,34.2884870773317
138,0.5352138800976776,0.5352138800976776,34.53876800490346
139,2.1179741818601325,2.1179741818601325,34.789048932475225
140,-0.031296182361053526,0.031296182361053526,35.03932986004699
141,0.6998741283810438,0.6998741283810438,35.289610787618756
142,0.6520528610602961,0.6520528610602961,35.53989171519052
143,1.6857902215379887,1.6857902215379887,35.790172642762286
144,0.3970915297039913,0.3970915297039913,36.04045357033405
145,2.8094491972152027,2.8094491972152027,36.29073449790581
146,-0.45684304043136514,0.45684304043136514,36.541015425477575
147,-0.22986717070159474,0.22986717070159474,36.79129635304934
148,0.6920929320873762,0.6920929320873762,37.041577280621105
149,0.48918005919251467,0.48918005919251467,37.29185820819287
150,0.6652516814629578,0.6652516814629578,37.542139135764636
151,-0.0937909225123477,0.0937909225123477,37.7924200633364
152,0.7152996896330186,0.7152996896330186,38.04270099090816
153,-0.5220340402775688,0.5220340402775688,38.292981918479924
154,1.463327638482787,1.463327638482787,38.54326284605169
155,0.9459438406665461,0.9459438406665461,38.793543773623455
156,1.2155328311917486,1.2155328311917486,39.04382470119522
157,0.8079223298983346,0.8079223298983346,39.294105628766985
158,-0.18401520441772948,0.18401520441772948,39.54438655633875
159,1.5999149809756907,1.5999149809756907,39.79466748391051
160,0.22776640909307497,0.22776640909307497,40.044948411482274
161,0.309744742760528,0.309744742760528,40.29522933905404
162,2.7941912489645055,2.7941912489645055,40.545510266625804
163,-0.40747506381959303,0.40747506381959303,40.79579119419757
164,-1.2440071630356921,1.2440071630356921,41.046072121769335
165,2.294285214354518,2.294285214354518,41.2963530493411
166,-0.12230706111372777,0.12230706111372777,41.54663397691286
167,-0.6498228820083489,0.6498228820083489,41.79691490448462
168,-1.302178415969205,1.302178415969205,42.04719583205639
169,0.5383611429963903,0.5383611429963903,42.297476759628154
170,-0.31185819642359475,0.31185819642359475,42.54775768719992
171,0.6080432375978142,0.6080432375978142,42.798038614771684
172,1.283268117288832,1.283268117288832,43.04831954234345
173,-0.1228088604389588,0.1228088604389588,43.29860046991521
174,1.1077511306837655,1.1077511306837655,43.54888139748697
175,1.199159935930552,1.199159935930552,43.79916232505874
176,1.0716753753988848,1.0716753753988848,44.0494432526305
177,0.6642935378360664,0.6642935378360664,44.29972418020227
178,0.4991010985327317,0.4991010985327317,44.550005107774034
179,0.7714645938499846,0.7714645938499846,44.8002860353458
180,0.9372054256739473,0.9372054256739473,45.05056696291756
181,1.4135118006552516,1.4135118006552516,45.30084789048932
182,0.8259228579104002,0.8259228579104002,45.55112881806109
183,1.1862077661104802,1.1862077661104802,45.80140974563285
184,-0.49358787612864263,0.49358787612864263,46.05169067320462
185,0.6070159374469744,0.6070159374469744,46.30197160077638
186,0.01416801818303832,0.01416801818303832,46.55225252834815
187,1.2323453451141726,1.2323453451141726,46.80253345591991
188,1.1340468415135163,1.1340468415135163,47.05281438349167
189,0.16384518723348593,0.16384518723348593,47.30309531106344
190,0.8761524612513331,0.8761524612513331,47.5533762386352
191,-0.6888013973593952,0.6888013973593952,47.80365716620697
192,-0.7067476808133205,0.7067476808133205,48.05393809377873
193,1.1939242981552523,1.1939242981552523,48.3042190213505
194,0.7585770825128153,0.7585770825128153,48.554499948922256
195,-0.3291374917273616,0.3291374917273616,48.80478087649402
196,0.6146098357678867,0.6146098357678867,49.05506180406579
197,1.3116503433450375,1.3116503433450375,49.30534273163755
198,0.24709752758046596,0.24709752758046596,49.55562365920932
199,0.2518744825899345,0.2518744825899345,49.80590458678108
200,2.5891421663222833,2.5891421663222833,50.05618551435285
201,2.0380559045665745,2.0380559045665745,50.306466441924606
202,0.33418391598974645,0.33418391598974645,50.55674736949637
203,1.69187197771565,1.69187197771565,50.807028297068136
204,0.8990047339505806,0.8990047339505806,51.0573092246399
205,0.9681131393735416,0.9681131393735416,51.30759015221167
206,1.3707399496952632,1.3707399496952632,51.55787107978343
207,0.8424251191399578,0.8424251191399578,51.8081520073552
208,0.5121340462615868,0.5121340462615868,52.05843293492696
209,-0.508471588465892,0.508471588465892,52.30871386249872
210,1.500214715017506,1.500214715017506,52.558994790070486
211,1.7212697942651725,1.7212697942651725,52.80927571764225
212,0.018372197791690588,0.018372197791690588,53.059556645214016
213,1.1717085412245305,1.1717085412245305,53.30983757278578
214,0.7367924377935139,0.7367924377935139,53.56011850035755
215,2.971280558501876,2.971280558501876,53.81039942792931
216,-0.2613959090460461,0.2613959090460461,54.06068035550107
217,-1.1459980170595085,1.1459980170595085,54.310961283072835
218,1.3950012599626973,1.3950012599626973,54.5612422106446
219,0.25529168540380054,0.25529168540380054,54.811523138216366
220,-1.1229877696136652,1.1229877696136652,55.06180406578813
221,-0.17379674349279825,0.17379674349279825,55.312084993359896
222,0.18424963022198285,0.18424963022198285,55.56236592093166
223,0.8526745188655942,0.8526745188655942,55.81264684850342
224,2.258556760977771,2.258556760977771,56.062927776075185
225,-3.7520519903615206,3.7520519903615206,56.31320870364695
226,0.5312244272952014,0.5312244272952014,56.563489631218715
227,3.6501645782613554,3.6501645782613554,56.81377055879048
228,1.1108102521723757,1.1108102521723757,57.064051486362246
229,1.7314977289812576,1.7314977289812576,57.31433241393401
230,0.715421692296693,0.715421692296693,57.56461334150577
231,-0.6436732345256592,0.6436732345256592,57.814894269077534
232,2.0057926458599526,2.0057926458599526,58.0651751966493
233,1.2341760800627424,1.2341760800627424,58.315456124221065
234,-0.5442271869664789,0.5442271869664789,58.56573705179283
235,0.49032793238558353,0.49032793238558353,58.816017979364595
236,-0.08434457712628309,0.08434457712628309,59.06629890693636
237,0.0877717766811218,0.0877717766811218,59.31657983450812
238,0.07627438113542122,0.07627438113542122,59.566860762079884
239,1.0531281105624801,1.0531281105624801,59.81714168965165
240,1.2198912673286304,1.2198912673286304,60.067422617223414
241,0.43140103350971326,0.43140103350971326,60.31770354479518
242,-0.14083905500228647,0.14083905500228647,60.567984472366945
243,0.6702892555512333,0.6702892555512333,60.81826539993871
244,0.9470476319220418,0.9470476319220418,61.06854632751047
245,0.20110369949151732,0.20110369949151732,61.31882725508223
246,0.7009110042016746,0.7009110042016746,61.569108182654
247,0.3493940719796785,0.3493940719796785,61.819389110225764
248,1.7818675308304077,1.7818675308304077,62.06967003779753
249,-0.03280351039474123,0.03280351039474123,62.319950965369294
250,0.061992813106859834,0.061992813106859834,62.57023189294106
