0,605,amplitude,frequency (Hz)
1,108.39243604305368,108.39243604305368,36.446280991735534
2,18.14905546041083,18.14905546041083,72.89256198347107
3,91.04276920170315,91.04276920170315,109.33884297520662
4,115.98157745656215,115.98157745656215,145.78512396694214
5,357.9060465424253,357.9060465424253,182.23140495867767
6,503.95200417499166,503.95200417499166,218.67768595041323
7,-96.37952529014333,96.37952529014333,255.12396694214877
8,-1354.7911252436813,1354.7911252436813,291.5702479338843
9,-758.7256981793452,758.7256981793452,328.0165289256198
10,-37.997165027884556,37.997165027884556,364.46280991735534
11,-225.23587230962502,225.23587230962502,400.90909090909093
12,-288.0424699998846,288.0424699998846,437.35537190082647
13,132.34067003370885,132.34067003370885,473.801652892562
14,-0.15469342469514763,0.15469342469514763,510.24793388429754
15,80.18866775313947,80.18866775313947,546.694214876033
16,229.51938316972573,229.51938316972573,583.1404958677685
17,-192.12491002280814,192.12491002280814,619.5867768595041
18,-113.02967173850425,113.02967173850425,656.0330578512396
19,-27.121753893479614,27.121753893479614,692.4793388429752
20,-98.07817730425876,98.07817730425876,728.9256198347107
21,30.956849821261677,30.956849821261677,765.3719008264463
22,-144.9616175164181,144.9616175164181,801.8181818181819
23,228.44679376280828,228.44679376280828,838.2644628099174
24,106.54811829426576,106.54811829426576,874.7107438016529
25,258.2472788997467,258.2472788997467,911.1570247933885
26,-282.7860813671741,282.7860813671741,947.603305785124
27,1603.0424949409585,1603.0424949409585,984.0495867768595
28,-4891.4197736788965,4891.4197736788965,1020.4958677685951
29,-5498.211066389114,5498.211066389114,1056.9421487603306
30,1112.9369401890626,1112.9369401890626,1093.388429752066
31,-3469.042509399232,3469.042509399232,1129.8347107438017
32,1425.6134081067105,1425.6134081067105,1166.280991735537
33,4394.817631416685,4394.817631416685,1202.7272727272727
34,534.247335297061,534.247335297061,1239.1735537190082
35,1014.0295192283145,1014.0295192283145,1275.6198347107438
36,363.30231147610476,363.30231147610476,1312.0661157024792
37,40.045559703926294,40.045559703926294,1348.5123966942149
38,421.9738731582293,421.9738731582293,1384.9586776859503
39,-205.6913123962784,205.6913123962784,1421.404958677686
40,-1104.745101380178,1104.745101380178,1457.8512396694214
41,261.12368134935815,261.12368134935815,1494.297520661157
42,-431.09842508020733,431.09842508020733,1530.7438016528927
43,-1079.970242738305,1079.970242738305,1567.190082644628
44,-437.2483471988558,437.2483471988558,1603.6363636363637
45,1247.179316022061,1247.179316022061,1640.0826446280992
46,89.6301110631448,89.6301110631448,1676.5289256198348
47,185.14931795175664,185.14931795175664,1712.9752066115702
48,64.9869263213105,64.9869263213105,1749.4214876033059
49,81.25741579388976,81.25741579388976,1785.8677685950413
50,133.94593460887796,133.94593460887796,1822.314049586777
51,-93.43474702102371,93.43474702102371,1858.7603305785124
52,-22.387346466750117,22.387346466750117,1895.206611570248
53,344.60077074769737,344.60077074769737,1931.6528925619834
54,-104.30013054137719,104.30013054137719,1968.099173553719
55,97.19152721909752,97.19152721909752,2004.5454545454545
56,-64.54179319387262,64.54179319387262,2040.9917355371902
57,67.91676839726911,67.91676839726911,2077.438016528926
58,-45.378050631161344,45.378050631161344,2113.884297520661
59,52.245671222639174,52.245671222639174,2150.3305785123966
60,-57.99992416162736,57.99992416162736,2186.776859504132
61,65.31808857878157,65.31808857878157,2223.223140495868
62,49.18222687869311,49.18222687869311,2259.6694214876034
63,27.669113094733103,27.669113094733103,2296.115702479339
64,-0.6587052940549246,0.6587052940549246,2332.561983471074
65,32.68378988483163,32.68378988483163,2369.00826446281
66,-2.846149085756647,2.846149085756647,2405.4545454545455
67,23.31823872035957,23.31823872035957,2441.900826446281
68,-3.9501525140119247,3.9501525140119247,2478.3471074380163
69,19.728868403461625,19.728868403461625,2514.793388429752
70,0.7400302836095994,0.7400302836095994,2551.2396694214876
71,22.97005292665316,22.97005292665316,2587.685950413223
72,-0.5834926276392354,0.5834926276392354,2624.1322314049585
73,18.340647888300413,18.340647888300413,2660.5785123966944
74,1.588373213564766,1.588373213564766,2697.0247933884298
75,14.502894717813712,14.502894717813712,2733.471074380165
76,4.058269602028779,4.058269602028779,2769.9173553719006
77,14.307351889488134,14.307351889488134,2806.3636363636365
78,-5.066992655265458,5.066992655265458,2842.809917355372
79,14.162821821912079,14.162821821912079,2879.2561983471073
80,1.3458336525245342,1.3458336525245342,2915.7024793388427
81,8.873776851750273,8.873776851750273,2952.1487603305786
82,-3.605842613178246,3.605842613178246,2988.595041322314
83,12.386492101115957,12.386492101115957,3025.0413223140495
84,-2.822884734004702,2.822884734004702,3061.4876033057853
85,10.015977971699321,10.015977971699321,3097.9338842975208
86,-2.4310394216588795,2.4310394216588795,3134.380165289256
87,9.750262257608355,9.750262257608355,3170.8264462809916
88,-0.7246974668945838,0.7246974668945838,3207.2727272727275
89,10.847999879028475,10.847999879028475,3243.719008264463
90,-0.37216485809623473,0.37216485809623473,3280.1652892561983
91,8.497087656908622,8.497087656908622,3316.6115702479337
92,-2.2189913529160536,2.2189913529160536,3353.0578512396696
93,9.487199019583503,9.487199019583503,3389.504132231405
94,-0.5207442128399085,0.5207442128399085,3425.9504132231405
95,11.390562269597268,11.390562269597268,3462.396694214876
96,-1.1748083867698471,1.1748083867698471,3498.8429752066118
97,5.620123734660615,5.620123734660615,3535.289256198347
98,-2.402230113945153,2.402230113945153,3571.7355371900826
