0,1253,amplitude,frequency (Hz)
1,677.9428876911884,677.9428876911884,17.59776536312849
2,-213.16868990153284,213.16868990153284,35.19553072625698
3,359.57436838401026,359.57436838401026,52.79329608938548
4,-177.57020699129714,177.57020699129714,70.39106145251397
5,629.8315092732802,629.8315092732802,87.98882681564245
6,-234.0362837052984,234.0362837052984,105.58659217877096
7,2708.544125519965,2708.544125519965,123.18435754189944
8,-5120.428014596481,5120.428014596481,140.78212290502793
9,-2817.563840426381,2817.563840426381,158.37988826815644
10,-570.1065301637295,570.1065301637295,175.9776536312849
11,-885.7702415260331,885.7702415260331,193.5754189944134
12,23.288994754953393,23.288994754953393,211.1731843575419
13,-579.3247203799186,579.3247203799186,228.7709497206704
14,-138.43466013734445,138.43466013734445,246.3687150837989
15,-1422.8837070634083,1422.8837070634083,263.9664804469274
16,3634.3637950321895,3634.3637950321895,281.56424581005587
17,810.772656625073,810.772656625073,299.16201117318434
18,659.6592746676373,659.6592746676373,316.75977653631287
19,-626.1295264279366,626.1295264279366,334.35754189944134
20,120.42782454194084,120.42782454194084,351.9553072625698
21,-660.4787261876622,660.4787261876622,369.55307262569835
22,796.6759152870657,796.6759152870657,387.1508379888268
23,-3183.9568676686144,3183.9568676686144,404.7486033519553
24,2128.5829537414775,2128.5829537414775,422.3463687150838
25,2227.563538107742,2227.563538107742,439.9441340782123
26,1055.0113780402426,1055.0113780402426,457.5418994413408
27,492.55008141463344,492.55008141463344,475.13966480446925
28,34.0029597332083,34.0029597332083,492.7374301675978
29,64.53538724767732,64.53538724767732,510.33519553072625
30,333.22438221874455,333.22438221874455,527.9329608938548
31,-270.0153470727302,270.0153470727302,545.5307262569833
32,-188.2570751470082,188.2570751470082,563.1284916201117
33,396.3338583397974,396.3338583397974,580.7262569832402
34,26.067162533683774,26.067162533683774,598.3240223463687
35,204.02856143201902,204.02856143201902,615.9217877094972
36,33.34246254085426,33.34246254085426,633.5195530726257
37,226.79066980093265,226.79066980093265,651.1173184357542
38,-71.69863586316576,71.69863586316576,668.7150837988827
39,179.50589503828598,179.50589503828598,686.3128491620112
40,179.0787267982809,179.0787267982809,703.9106145251396
41,116.36149555162501,116.36149555162501,721.5083798882681
42,51.64998180602356,51.64998180602356,739.1061452513967
43,43.197414479156784,43.197414479156784,756.7039106145252
44,7.932119564786171,7.932119564786171,774.3016759776536
45,7.222103655457947,7.222103655457947,791.8994413407821
46,114.68914511906075,114.68914511906075,809.4972067039106
47,-221.6450258684125,221.6450258684125,827.0949720670391
48,167.09103800924785,167.09103800924785,844.6927374301677
49,250.79510022513406,250.79510022513406,862.2905027932961
50,180.77694623269073,180.77694623269073,879.8882681564246
51,83.12790547810839,83.12790547810839,897.4860335195531
52,-4.00801083698317,4.00801083698317,915.0837988826815
53,-6.503453660728665,6.503453660728665,932.68156424581
54,63.13961540155392,63.13961540155392,950.2793296089385
55,38.04120916375193,38.04120916375193,967.8770949720671
56,-89.57029377210057,89.57029377210057,985.4748603351956
57,51.15379063720715,51.15379063720715,1003.072625698324
58,-31.90323986344013,31.90323986344013,1020.6703910614525
59,79.43565461374625,79.43565461374625,1038.268156424581
60,-20.46408389103081,20.46408389103081,1055.8659217877096
61,161.33086385643753,161.33086385643753,1073.463687150838
62,-130.74947396451466,130.74947396451466,1091.0614525139665
63,87.00312207138704,87.00312207138704,1108.659217877095
64,253.7296980057783,253.7296980057783,1126.2569832402235
65,6.8669635831910165,6.8669635831910165,1143.854748603352
66,-48.78297548051683,48.78297548051683,1161.4525139664804
67,-173.02535092616372,173.02535092616372,1179.0502793296089
68,-152.2713077112449,152.2713077112449,1196.6480446927374
69,32.59713212893121,32.59713212893121,1214.2458100558658
70,117.63801325678652,117.63801325678652,1231.8435754189943
71,-284.18624120526033,284.18624120526033,1249.441340782123
72,163.7613286637261,163.7613286637261,1267.0391061452515
73,202.2789019564088,202.2789019564088,1284.63687150838
74,467.34974482415004,467.34974482415004,1302.2346368715084
75,45.46901369207567,45.46901369207567,1319.832402234637
76,16.937451792747908,16.937451792747908,1337.4301675977654
77,-244.69028699823124,244.69028699823124,1355.0279329608938
78,464.484928045489,464.484928045489,1372.6256983240223
79,-279.83502222348056,279.83502222348056,1390.2234636871508
80,-172.18758303754376,172.18758303754376,1407.8212290502793
81,188.30324334859145,188.30324334859145,1425.4189944134077
82,407.44085415372615,407.44085415372615,1443.0167597765362
83,111.79967297314309,111.79967297314309,1460.6145251396647
84,7.866715610241796,7.866715610241796,1478.2122905027934
85,-280.090885269951,280.090885269951,1495.8100558659219
86,78.40836773070684,78.40836773070684,1513.4078212290503
87,-66.64628548934951,66.64628548934951,1531.0055865921788
88,-197.91369097897035,197.91369097897035,1548.6033519553073
89,-63.13939103574572,63.13939103574572,1566.2011173184358
90,20.129565110725647,20.129565110725647,1583.7988826815642
91,-58.68057496173907,58.68057496173907,1601.3966480446927
