0,88159,amplitude,frequency (Hz)
1,-0.8722544074072572,0.8722544074072572,0.2501162671990381
2,-1.1059707942796297,1.1059707942796297,0.5002325343980762
3,-0.1773135476599633,0.1773135476599633,0.7503488015971143
4,-0.025107014367394532,0.025107014367394532,1.0004650687961525
5,0.6881925465817847,0.6881925465817847,1.2505813359951905
6,0.33044002893428626,0.33044002893428626,1.5006976031942285
7,0.7236267901896664,0.7236267901896664,1.7508138703932667
8,1.2958056919101435,1.2958056919101435,2.000930137592305
9,-0.9591904246577009,0.9591904246577009,2.2510464047913428
10,3.942999040168267,3.942999040168267,2.501162671990381
11,6.286432870130196,6.286432870130196,2.7512789391894192
12,-7.591618963616555,7.591618963616555,3.001395206388457
13,-4.856334968786714,4.856334968786714,3.2515114735874953
14,-5.1335642778604536,5.1335642778604536,3.5016277407865335
15,3.409408574156512,3.409408574156512,3.7517440079855717
16,1.4873433268939649,1.4873433268939649,4.00186027518461
17,0.5452328730734214,0.5452328730734214,4.251976542383647
18,0.8756796149132893,0.8756796149132893,4.5020928095826855
19,-0.384083784475904,0.384083784475904,4.752209076781724
20,0.03679806331453182,0.03679806331453182,5.002325343980762
21,-0.7135273318904366,0.7135273318904366,5.2524416111798
22,-1.0129530719340336,1.0129530719340336,5.5025578783788385
23,-3.768330657528892,3.768330657528892,5.752674145577877
24,1.5997212644066368,1.5997212644066368,6.002790412776914
25,-0.11359231893745642,0.11359231893745642,6.252906679975952
26,-1.163576310654872,1.163576310654872,6.5030229471749905
27,-2.4050721212940314,2.4050721212940314,6.753139214374029
28,-0.181983273214345,0.181983273214345,7.003255481573067
29,-2.6831621415732587,2.6831621415732587,7.253371748772105
30,1.6051555643181052,1.6051555643181052,7.5034880159711435
31,-0.9220557897287296,0.9220557897287296,7.753604283170181
32,2.6507784457314987,2.6507784457314987,8.00372055036922
33,-0.8831607409006793,0.8831607409006793,8.253836817568258
34,-0.31463506741064734,0.31463506741064734,8.503953084767295
35,-0.8368170566929534,0.8368170566929534,8.754069351966333
36,-1.201096157937654,1.201096157937654,9.004185619165371
37,0.9669819065218486,0.9669819065218486,9.25430188636441
38,-0.30334660917465384,0.30334660917465384,9.504418153563448
39,-0.6743999203598208,0.6743999203598208,9.754534420762486
40,-0.32835317110647283,0.32835317110647283,10.004650687961524
41,0.05491099031653204,0.05491099031653204,10.254766955160562
42,-0.6727561107323041,0.6727561107323041,10.5048832223596
43,1.7033697532874814,1.7033697532874814,10.754999489558639
44,-0.5905323237360063,0.5905323237360063,11.005115756757677
45,1.3361469325126492,1.3361469325126492,11.255232023956715
46,0.5794526007696567,0.5794526007696567,11.505348291155753
47,-0.027254587866067787,0.027254587866067787,11.755464558354792
48,-0.48092233789411487,0.48092233789411487,12.005580825553828
49,-0.22952447813882146,0.22952447813882146,12.255697092752866
50,-0.32792538662777937,0.32792538662777937,12.505813359951905
51,-1.6251822109541385,1.6251822109541385,12.755929627150943
52,1.7149494217669994,1.7149494217669994,13.006045894349981
53,-0.42135546012429076,0.42135546012429076,13.25616216154902
54,1.2037538541077768,1.2037538541077768,13.506278428748058
55,-0.17182322099514066,0.17182322099514066,13.756394695947096
56,0.8671437581603199,0.8671437581603199,14.006510963146134
57,-0.14163337604411133,0.14163337604411133,14.256627230345172
58,0.6355205158036613,0.6355205158036613,14.50674349754421
59,1.2952000480163643,1.2952000480163643,14.756859764743249
60,-0.17559297020159947,0.17559297020159947,15.006976031942287
61,0.2706073353932124,0.2706073353932124,15.257092299141323
62,1.3068035662747057,1.3068035662747057,15.507208566340362
63,0.7777733008567971,0.7777733008567971,15.7573248335394
64,0.49058366767057454,0.49058366767057454,16.00744110073844
65,0.5653587097802701,0.5653587097802701,16.257557367937476
66,-0.2569994591930963,0.2569994591930963,16.507673635136516
67,-0.045730001350503764,0.045730001350503764,16.757789902335553
68,0.6810932478293069,0.6810932478293069,17.00790616953459
69,-0.26545630405393483,0.26545630405393483,17.25802243673363
70,0.009989239811269623,0.009989239811269623,17.508138703932666
71,-2.1629607923197365,2.1629607923197365,17.758254971131706
72,-1.0858699150064235,1.0858699150064235,18.008371238330742
73,0.27254709844406105,0.27254709844406105,18.258487505529782
74,-0.729897307197294,0.729897307197294,18.50860377272882
75,-2.7666207479893585,2.7666207479893585,18.75872003992786
76,0.5931604496241707,0.5931604496241707,19.008836307126895
77,1.6769685082452281,1.6769685082452281,19.258952574325935
78,0.6202765749735867,0.6202765749735867,19.50906884152497
79,-1.8563262175651976,1.8563262175651976,19.75918510872401
80,-2.460917496089489,2.460917496089489,20.009301375923048
81,-0.1900696329036707,0.1900696329036707,20.259417643122084
82,1.1979432599865727,1.1979432599865727,20.509533910321124
83,0.6739203665931296,0.6739203665931296,20.75965017752016
84,-0.370577023793979,0.370577023793979,21.0097664447192
85,-0.7763549404036456,0.7763549404036456,21.259882711918237
86,-0.5989353706184833,0.5989353706184833,21.509998979117277
87,0.9404318630072283,0.9404318630072283,21.760115246316314
88,1.6173192842312631,1.6173192842312631,22.010231513515354
89,0.5427851228909942,0.5427851228909942,22.26034778071439
90,0.6580353612957688,0.6580353612957688,22.51046404791343
91,-1.161883196112467,1.161883196112467,22.760580315112467
92,1.0210116894665369,1.0210116894665369,23.010696582311507
93,-2.252660819440269,2.252660819440269,23.260812849510543
94,0.3449451359862319,0.3449451359862319,23.510929116709583
95,0.2123078503787845,0.2123078503787845,23.76104538390862
96,1.1709878741767645,1.1709878741767645,24.011161651107656
97,-0.5623549155699252,0.5623549155699252,24.261277918306696
98,0.9713564071067678,0.9713564071067678,24.511394185505733
99,1.7340569918243276,1.7340569918243276,24.761510452704773
100,-0.3550717087578176,0.3550717087578176,25.01162671990381
101,0.9552255089189156,0.9552255089189156,25.26174298710285
102,1.0728226239782317,1.0728226239782317,25.511859254301886
103,-0.4818371117958674,0.4818371117958674,25.761975521500926
104,-0.4153361116774538,0.4153361116774538,26.012091788699962
105,0.12902192698401954,0.12902192698401954,26.262208055899002
106,0.4984963459048616,0.4984963459048616,26.51232432309804
107,1.1602958956981044,1.1602958956981044,26.76244059029708
108,-0.6491482253950434,0.6491482253950434,27.012556857496115
109,0.1727960764501497,0.1727960764501497,27.26267312469515
110,-0.7655681301650024,0.7655681301650024,27.51278939189419
111,1.260507045353223,1.260507045353223,27.762905659093228
112,0.7726360365838963,0.7726360365838963,28.013021926292268
113,-0.42654926976118973,0.42654926976118973,28.263138193491304
114,0.9752195274280198,0.9752195274280198,28.513254460690344
115,0.967710497559155,0.967710497559155,28.76337072788938
116,-0.15138368338636168,0.15138368338636168,29.01348699508842
117,0.36197281336360254,0.36197281336360254,29.263603262287457
118,0.5960934096486719,0.5960934096486719,29.513719529486497
119,1.2712105433612733,1.2712105433612733,29.763835796685534
120,-0.13772049507685327,0.13772049507685327,30.013952063884574
121,-0.49216964501995353,0.49216964501995353,30.26406833108361
122,1.0496116762020833,1.0496116762020833,30.514184598282647
123,1.1981037063359592,1.1981037063359592,30.764300865481687
124,-1.298835245295205,1.298835245295205,31.014417132680723
125,0.06281502185766873,0.06281502185766873,31.264533399879763
126,-0.1404303686435378,0.1404303686435378,31.5146496670788
127,1.0073269073442803,1.0073269073442803,31.76476593427784
128,0.38767878658435884,0.38767878658435884,32.01488220147688
129,-2.076647564709884,2.076647564709884,32.26499846867591
130,1.1746812894521503,1.1746812894521503,32.51511473587495
131,-0.7834976743667204,0.7834976743667204,32.76523100307399
132,-0.16659361974853054,0.16659361974853054,33.01534727027303
133,-1.188226055135936,1.188226055135936,33.265463537472066
134,1.0828496206438514,1.0828496206438514,33.515579804671106
135,-2.0240002442661282,2.0240002442661282,33.765696071870146
136,1.9193169691833614,1.9193169691833614,34.01581233906918
137,-0.9565173972084859,0.9565173972084859,34.26592860626822
138,-0.35413078600092696,0.35413078600092696,34.51604487346726
139,-0.8124896070290244,0.8124896070290244,34.7661611406663
140,0.1868492569799288,0.1868492569799288,35.01627740786533
141,0.8166329398110698,0.8166329398110698,35.26639367506437
142,-1.0760512204007917,1.0760512204007917,35.51650994226341
143,0.4419226665363909,0.4419226665363909,35.76662620946245
144,-0.21874932869479394,0.21874932869479394,36.016742476661484
145,-0.6595091111186815,0.6595091111186815,36.266858743860524
146,0.847173142344266,0.847173142344266,36.516975011059564
147,-0.0016473198287943335,0.0016473198287943335,36.767091278258604
148,0.1089983927551013,0.1089983927551013,37.01720754545764
149,-0.7508318469222485,0.7508318469222485,37.26732381265668
150,-1.021724303811198,1.021724303811198,37.51744007985572
151,0.02739702595167639,0.02739702595167639,37.76755634705475
152,-0.2835819147088175,0.2835819147088175,38.01767261425379
